#Frequency (Hz), S21re (), S21im (), S21dB (dB), S21Ph (rad), Power (dBm), Temperature (K), Power (K)
8.1238000000e+09, -3.0961410000e-02, -3.2414470000e-02, -2.6969537515e+01, -2.1182826778e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1238500000e+09, -3.1618160000e-02, -3.1974040000e-02, -2.6942086948e+01, -2.1200154186e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1239000000e+09, -3.2240880000e-02, -3.1171240000e-02, -2.6965618971e+01, -2.1222616881e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1239500000e+09, -3.2675580000e-02, -3.0458460000e-02, -2.6999675697e+01, -2.1240853650e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1240000000e+09, -3.3307400000e-02, -2.9810240000e-02, -2.6993972771e+01, -2.1261100832e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1240500000e+09, -3.3976540000e-02, -2.9369980000e-02, -2.6952938874e+01, -2.1278342648e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1241000000e+09, -3.4532300000e-02, -2.8748190000e-02, -2.6948769808e+01, -2.1296901444e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1241500000e+09, -3.5055630000e-02, -2.7989430000e-02, -2.6963061103e+01, -2.1317366322e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1242000000e+09, -3.5485720000e-02, -2.7183200000e-02, -2.6993691553e+01, -2.1337465641e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1242500000e+09, -3.5964880000e-02, -2.6464800000e-02, -2.7003057242e+01, -2.1356764366e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1243000000e+09, -3.6495540000e-02, -2.5800650000e-02, -2.6994919098e+01, -2.1375771057e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1243500000e+09, -3.7139920000e-02, -2.4914610000e-02, -2.6989458042e+01, -2.1400268504e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1244000000e+09, -3.7564830000e-02, -2.4187920000e-02, -2.6998020564e+01, -2.1419074932e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1244500000e+09, -3.7887750000e-02, -2.3697620000e-02, -2.6996091492e+01, -2.1432211942e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1245000000e+09, -3.8586490000e-02, -2.2899220000e-02, -2.6960933428e+01, -2.1455557878e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1245500000e+09, -3.8964560000e-02, -2.2298360000e-02, -2.6956271538e+01, -2.1471366232e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1246000000e+09, -3.9261350000e-02, -2.1461050000e-02, -2.6985293602e+01, -2.1490903864e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1246500000e+09, -3.9681950000e-02, -2.0575340000e-02, -2.6994041310e+01, -2.1512805795e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1247000000e+09, -4.0047870000e-02, -1.9627010000e-02, -2.7013539911e+01, -2.1535461369e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1247500000e+09, -4.0453900000e-02, -1.9058810000e-02, -2.6990229342e+01, -2.1550867316e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1248000000e+09, -4.0804740000e-02, -1.8063130000e-02, -2.7008625491e+01, -2.1574405012e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1248500000e+09, -4.1382180000e-02, -1.7443560000e-02, -2.6953452195e+01, -2.1592226263e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1249000000e+09, -4.1530750000e-02, -1.6596990000e-02, -2.6989128392e+01, -2.1610960034e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1249500000e+09, -4.1799950000e-02, -1.5939580000e-02, -2.6986864960e+01, -2.1626839792e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1250000000e+09, -4.2094170000e-02, -1.5098840000e-02, -2.6989929971e+01, -2.1646751452e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1250500000e+09, -4.2324020000e-02, -1.4125210000e-02, -2.7009627200e+01, -2.1669032245e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1251000000e+09, -4.2873270000e-02, -1.3216440000e-02, -2.6962011958e+01, -2.1692124192e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1251500000e+09, -4.2827580000e-02, -1.2430740000e-02, -2.7014252874e+01, -2.1708659811e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1252000000e+09, -4.3185540000e-02, -1.1686670000e-02, -2.6986294077e+01, -2.1726863291e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1252500000e+09, -4.3349160000e-02, -1.0959940000e-02, -2.6991285600e+01, -2.1743508771e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1253000000e+09, -4.3485010000e-02, -1.0074710000e-02, -2.7006134671e+01, -2.1763482935e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1253500000e+09, -4.3891390000e-02, -9.3331750000e-03, -2.6960349348e+01, -2.1781626841e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1254000000e+09, -4.3880310000e-02, -8.3420270000e-03, -2.7000416398e+01, -2.1803281755e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1254500000e+09, -4.4039040000e-02, -7.3661450000e-03, -2.7003408149e+01, -2.1825418787e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1255000000e+09, -4.4291290000e-02, -6.7518840000e-03, -2.6973863507e+01, -2.1839870535e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1255500000e+09, -4.4331650000e-02, -5.7553680000e-03, -2.6993133515e+01, -2.1862045411e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1256000000e+09, -4.4555320000e-02, -4.7935670000e-03, -2.6972028070e+01, -2.1883973959e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1256500000e+09, -4.4560860000e-02, -3.9640170000e-03, -2.6986696471e+01, -2.1902424747e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1257000000e+09, -4.4576190000e-02, -3.0720180000e-03, -2.6997363392e+01, -2.1922341251e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1257500000e+09, -4.4682670000e-02, -2.3160810000e-03, -2.6985564859e+01, -2.1939360934e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1258000000e+09, -4.4934920000e-02, -1.5414650000e-03, -2.6943212809e+01, -2.1956857632e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1258500000e+09, -4.4686920000e-02, -5.7088140000e-04, -2.6995682824e+01, -2.1978374136e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1259000000e+09, -4.4693400000e-02, 2.0220580000e-04, -2.6995043217e+01, -2.1995672832e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1259500000e+09, -4.4825960000e-02, 1.3289730000e-03, -2.6965592382e+01, -2.2020787290e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1260000000e+09, -4.4808920000e-02, 2.1169250000e-03, -2.6963028090e+01, -2.2038356858e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1260500000e+09, -4.4624330000e-02, 2.8446470000e-03, -2.6990953501e+01, -2.2054808986e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1261000000e+09, -4.4585620000e-02, 3.8136100000e-03, -2.6984445802e+01, -2.2076475420e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1261500000e+09, -4.4425700000e-02, 4.5982300000e-03, -2.7001035710e+01, -2.2094285147e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1262000000e+09, -4.4446660000e-02, 5.4550030000e-03, -2.6978287368e+01, -2.2113269300e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1262500000e+09, -4.4365800000e-02, 6.3532410000e-03, -2.6970875407e+01, -2.2133382904e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1263000000e+09, -4.4077870000e-02, 7.2496710000e-03, -2.6999664729e+01, -2.2154163255e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1263500000e+09, -4.3915460000e-02, 8.1635790000e-03, -2.7000110282e+01, -2.2174943704e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1264000000e+09, -4.4014240000e-02, 8.9730870000e-03, -2.6951284226e+01, -2.2192260408e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1264500000e+09, -4.3588600000e-02, 9.6587350000e-03, -2.7004366559e+01, -2.2209213595e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1265000000e+09, -4.3545170000e-02, 1.0621440000e-02, -2.6970207511e+01, -2.2230394629e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1265500000e+09, -4.3372640000e-02, 1.1584180000e-02, -2.6956432437e+01, -2.2252141453e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1266000000e+09, -4.3167890000e-02, 1.2109570000e-02, -2.6967805188e+01, -2.2264641846e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1266500000e+09, -4.2803220000e-02, 1.3074560000e-02, -2.6983060933e+01, -2.2287604602e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1267000000e+09, -4.2550820000e-02, 1.4138580000e-02, -2.6967020299e+01, -2.2311946460e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1267500000e+09, -4.2409740000e-02, 1.4827370000e-02, -2.6949848126e+01, -2.2327486436e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1268000000e+09, -4.1876390000e-02, 1.5567830000e-02, -2.6998417759e+01, -2.2347072807e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1268500000e+09, -4.1806660000e-02, 1.6437490000e-02, -2.6950814426e+01, -2.2365760762e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1269000000e+09, -4.1323080000e-02, 1.7339680000e-02, -2.6971797497e+01, -2.2388447108e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1269500000e+09, -4.1163870000e-02, 1.8054050000e-02, -2.6945598641e+01, -2.2404473296e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1270000000e+09, -4.0612840000e-02, 1.8706840000e-02, -2.6991114693e+01, -2.2422793911e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1270500000e+09, -4.0282300000e-02, 1.9396700000e-02, -2.6992098740e+01, -2.2439902521e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1271000000e+09, -4.0035940000e-02, 2.0280620000e-02, -2.6959017123e+01, -2.2460030685e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1271500000e+09, -3.9564250000e-02, 2.1130970000e-02, -2.6964048838e+01, -2.2481696778e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1272000000e+09, -3.9078620000e-02, 2.1843140000e-02, -2.6980456578e+01, -2.2500840043e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1272500000e+09, -3.8898790000e-02, 2.2601310000e-02, -2.6938034227e+01, -2.2517501715e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1273000000e+09, -3.8126220000e-02, 2.3443140000e-02, -2.6982779726e+01, -2.2542439177e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1273500000e+09, -3.7718860000e-02, 2.3935730000e-02, -2.6999196343e+01, -2.2556609049e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1274000000e+09, -3.7438770000e-02, 2.4811680000e-02, -2.6952336098e+01, -2.2576418686e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1274500000e+09, -3.6816130000e-02, 2.5483520000e-02, -2.6979208836e+01, -2.2596609322e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1275000000e+09, -3.6229940000e-02, 2.6362750000e-02, -2.6973221337e+01, -2.2620192190e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1275500000e+09, -3.5745270000e-02, 2.6851530000e-02, -2.6992460882e+01, -2.2635411576e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1276000000e+09, -3.5168470000e-02, 2.7740850000e-02, -2.6975876669e+01, -2.2659022155e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1276500000e+09, -3.4736450000e-02, 2.8357060000e-02, -2.6966432595e+01, -2.2675779116e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1277000000e+09, -3.4057920000e-02, 2.9016840000e-02, -2.6985535163e+01, -2.2696793957e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1277500000e+09, -3.3506030000e-02, 2.9675180000e-02, -2.6982604359e+01, -2.2715988135e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1278000000e+09, -3.3013100000e-02, 3.0436810000e-02, -2.6954525664e+01, -2.2735965505e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1278500000e+09, -3.2364180000e-02, 3.1102120000e-02, -2.6957719344e+01, -2.2756663845e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1279000000e+09, -3.1897810000e-02, 3.1592210000e-02, -2.6956090061e+01, -2.2771733421e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1279500000e+09, -3.1078580000e-02, 3.2063620000e-02, -2.7002848950e+01, -2.2792145817e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1280000000e+09, -3.0439870000e-02, 3.2622910000e-02, -2.7009636545e+01, -2.2811149853e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1280500000e+09, -2.9918250000e-02, 3.3325040000e-02, -2.6977426924e+01, -2.2830362732e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1281000000e+09, -2.9235510000e-02, 3.3908690000e-02, -2.6979908407e+01, -2.2850420126e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1281500000e+09, -2.8403350000e-02, 3.4627820000e-02, -2.6977045331e+01, -2.2874979845e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1282000000e+09, -2.7908600000e-02, 3.4962050000e-02, -2.6987019332e+01, -2.2888269436e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1282500000e+09, -2.7092460000e-02, 3.5573910000e-02, -2.6990776225e+01, -2.2911072241e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1283000000e+09, -2.6580670000e-02, 3.6138050000e-02, -2.6962661232e+01, -2.2927768195e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1283500000e+09, -2.5814440000e-02, 3.6581590000e-02, -2.6979726987e+01, -2.2947425350e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1284000000e+09, -2.5183200000e-02, 3.6961030000e-02, -2.6989024115e+01, -2.2963849338e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1284500000e+09, -2.4482120000e-02, 3.7461820000e-02, -2.6983706233e+01, -2.2983097808e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1285000000e+09, -2.3568230000e-02, 3.7932970000e-02, -2.7001939018e+01, -2.3006001638e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1285500000e+09, -2.2853960000e-02, 3.8545780000e-02, -2.6972188501e+01, -2.3026759140e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1286000000e+09, -2.2258560000e-02, 3.8810850000e-02, -2.6985954629e+01, -2.3041228221e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1286500000e+09, -2.1558810000e-02, 3.9452430000e-02, -2.6943742686e+01, -2.3061830726e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1287000000e+09, -2.0695050000e-02, 3.9635560000e-02, -2.6991301341e+01, -2.3080747757e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1287500000e+09, -1.9657810000e-02, 4.0049780000e-02, -2.7010565011e+01, -2.3105656616e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1288000000e+09, -1.9146170000e-02, 4.0486500000e-02, -2.6977269866e+01, -2.3120209269e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1288500000e+09, -1.8273600000e-02, 4.0963570000e-02, -2.6963852935e+01, -2.3142344009e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1289000000e+09, -1.7535040000e-02, 4.1217010000e-02, -2.6975998969e+01, -2.3159708301e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1289500000e+09, -1.6764300000e-02, 4.1554530000e-02, -2.6972750687e+01, -2.3178486041e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1290000000e+09, -1.5852450000e-02, 4.1774530000e-02, -2.6997499311e+01, -2.3199255467e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1290500000e+09, -1.5040800000e-02, 4.2169090000e-02, -2.6980030791e+01, -2.3219333014e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1291000000e+09, -1.4039960000e-02, 4.2505880000e-02, -2.6981303890e+01, -2.3242921146e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1291500000e+09, -1.3368830000e-02, 4.2622170000e-02, -2.6999754753e+01, -2.3258004437e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1292000000e+09, -1.2420730000e-02, 4.2852030000e-02, -2.7010223254e+01, -2.3279824361e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1292500000e+09, -1.1615230000e-02, 4.3230460000e-02, -2.6981486101e+01, -2.3299462276e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1293000000e+09, -1.0956500000e-02, 4.3348830000e-02, -2.6991511528e+01, -2.3314377878e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1293500000e+09, -1.0096260000e-02, 4.3740130000e-02, -2.6956961904e+01, -2.3335094310e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1294000000e+09, -9.2365460000e-03, 4.3883380000e-02, -2.6965739307e+01, -2.3354493633e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1294500000e+09, -8.4363330000e-03, 4.4024300000e-02, -2.6969529020e+01, -2.3372611175e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1295000000e+09, -7.6581770000e-03, 4.4025540000e-02, -2.6996445862e+01, -2.3389719664e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1295500000e+09, -6.7067690000e-03, 4.4326820000e-02, -2.6968368461e+01, -2.3411781132e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1296000000e+09, -5.8266150000e-03, 4.4367100000e-02, -2.6984515481e+01, -2.3431364800e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1296500000e+09, -4.9317590000e-03, 4.4344530000e-02, -2.7009811840e+01, -2.3451185459e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1297000000e+09, -4.0443300000e-03, 4.4570520000e-02, -2.6983433662e+01, -2.3471452700e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1297500000e+09, -3.0755490000e-03, 4.4637050000e-02, -2.6985521461e+01, -2.3493152366e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1298000000e+09, -2.2363700000e-03, 4.4724210000e-02, -2.6978301082e+01, -2.3511982949e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1298500000e+09, -1.5964850000e-03, 4.4636680000e-02, -2.7000610259e+01, -2.3526193928e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1299000000e+09, -7.6532910000e-04, 4.4594200000e-02, -2.7013153485e+01, -2.3544784509e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1299500000e+09, 1.0231770000e-04, 4.4692810000e-02, -2.6995224014e+01, -2.3564234253e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1300000000e+09, 1.2491430000e-03, 4.4653690000e-02, -2.6999455716e+01, -2.3589911624e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1300500000e+09, 1.7899890000e-03, 4.4868610000e-02, -2.6954241245e+01, -2.3601817773e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1301000000e+09, 2.8955510000e-03, 4.4678490000e-02, -2.6979827417e+01, -2.3626663008e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1301500000e+09, 3.7153220000e-03, 4.4511640000e-02, -2.7000375706e+01, -2.3645220415e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1302000000e+09, 4.5844170000e-03, 4.4428110000e-02, -2.7000845654e+01, -2.3664768297e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1302500000e+09, 5.4646350000e-03, 4.4518780000e-02, -2.6964186484e+01, -2.3684082901e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1303000000e+09, 6.2109190000e-03, 4.4258950000e-02, -2.6995283947e+01, -2.3701365827e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1303500000e+09, 7.1001920000e-03, 4.3997330000e-02, -2.7019818824e+01, -2.3721943276e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1304000000e+09, 7.9840970000e-03, 4.3963100000e-02, -2.6997306928e+01, -2.3741595958e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1304500000e+09, 8.9379170000e-03, 4.3836870000e-02, -2.6986319223e+01, -2.3763078418e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1305000000e+09, 9.5811290000e-03, 4.3623030000e-02, -2.7001078731e+01, -2.3778146698e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1305500000e+09, 1.0388200000e-02, 4.3453190000e-02, -2.6998189193e+01, -2.3796606992e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1306000000e+09, 1.1315790000e-02, 4.3323940000e-02, -2.6978832663e+01, -2.3817427505e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1306500000e+09, 1.2150980000e-02, 4.2960750000e-02, -2.7004333564e+01, -2.3837584359e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1307000000e+09, 1.3017580000e-02, 4.2853140000e-02, -2.6977017644e+01, -2.3856858558e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1307500000e+09, 1.3853130000e-02, 4.2609360000e-02, -2.6973516349e+01, -2.3876284800e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1308000000e+09, 1.4682060000e-02, 4.2285170000e-02, -2.6981893048e+01, -2.3896136811e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1308500000e+09, 1.5425400000e-02, 4.1835180000e-02, -2.7015562588e+01, -2.3915197062e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1309000000e+09, 1.6177540000e-02, 4.1681750000e-02, -2.6991695904e+01, -2.3932168535e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1309500000e+09, 1.6923120000e-02, 4.1304940000e-02, -2.7006038367e+01, -2.3950795355e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1310000000e+09, 1.7901640000e-02, 4.0951970000e-02, -2.6995061326e+01, -2.3974051004e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1310500000e+09, 1.8661870000e-02, 4.0688720000e-02, -2.6981375377e+01, -2.3991968611e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
8.1311000000e+09, 1.9391270000e-02, 4.0118530000e-02, -2.7021262148e+01, -2.4012183575e+01, 8.0000000000e+00, 1.4536300000e-02, 8.0000000000e+00
